date,TempMaxima,TempMinima,Insolacao,Evaporacao Piche,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media
2016-03-08,31.2,24.3,7.7,3.0,27.16,83.25,0.0
2016-03-09,31.3,23.7,7.8,2.6,27.04,76.5,0.0
2016-03-10,31.9,24.2,10.8,4.0,27.46,76.0,0.0
2016-03-11,31.7,24.4,9.8,2.7,27.5,75.25,0.0
2016-03-12,31.9,23.7,10.3,4.0,27.48,72.5,0.0
2016-03-13,33.6,22.8,10.2,3.8,27.48,73.25,0.0
2016-03-14,29.3,23.4,3.3,2.5,26.18,79.0,0.0
2016-03-15,28.8,22.2,1.9,4.3,25.26,81.25,0.0
2016-03-16,32.4,22.9,8.6,2.8,26.62,86.25,0.0
2016-03-17,30.1,23.8,3.8,4.0,26.78,84.25,0.0
2016-03-18,29.2,22.2,8.2,4.2,25.68,77.75,0.0
2016-03-19,29.0,22.7,8.0,3.1,26.28,75.25,0.0
2016-03-20,30.8,22.7,9.2,2.9,26.4,76.5,0.0
2016-03-21,31.6,23.8,8.8,3.0,27.2,77.75,0.0
2016-03-22,31.7,24.2,4.2,3.3,27.58,70.0,0.0
2016-03-23,31.4,23.9,6.6,2.7,27.1,77.25,0.0
2016-03-24,33.6,24.1,9.6,3.2,28.06,73.5,0.0
2016-03-25,29.9,23.6,8.1,3.8,26.78,74.5,0.0
2016-03-26,32.8,23.8,9.7,3.2,27.64,72.25,0.0
2016-03-27,31.6,23.9,6.3,3.8,27.34,78.5,0.0
2016-03-28,29.4,22.3,7.4,2.8,26.18,80.0,0.0
2016-03-29,29.0,23.5,0.4,2.0,25.3,88.25,0.0
2016-03-30,30.8,23.8,6.2,2.2,26.2,85.0,0.0
2016-03-31,29.3,23.7,7.5,3.2,26.16,74.25,0.0
2016-04-01,29.6,23.5,10.8,3.5,26.18,83.0,0.0
2016-04-02,31.8,23.3,8.2,3.0,26.62,79.0,0.0
2016-04-03,29.4,23.2,6.0,2.7,26.24,76.5,0.0
2016-04-04,29.9,23.5,6.3,3.1,26.44,82.0,0.0
2016-04-05,29.4,23.5,5.3,3.0,25.58,87.5,0.0
2016-04-06,31.0,23.8,8.2,3.7,27.0,79.0,0.0
2016-04-07,31.2,23.3,6.8,3.4,26.66,79.0,0.0
2016-04-08,31.4,23.5,10.3,3.6,26.82,75.25,0.0
2016-04-09,31.8,23.2,10.3,3.0,26.7,77.75,0.0
2016-04-10,33.2,23.5,9.8,3.1,27.42,74.75,0.0
2016-04-11,32.4,22.7,9.1,2.6,26.68,81.0,0.0
2016-04-12,30.2,23.8,4.0,3.4,26.68,83.5,0.0
2016-04-13,31.9,23.6,5.7,3.6,27.22,78.25,0.0
2016-04-14,30.3,23.6,3.4,3.4,26.34,86.25,0.0
2016-04-15,28.8,22.1,5.1,2.5,25.1,82.0,0.0
2016-04-16,30.0,23.2,6.3,2.5,26.04,80.25,0.0
2016-04-17,32.8,23.0,7.3,4.1,27.04,75.75,0.0
2016-04-18,29.9,22.2,6.9,2.9,25.6,79.0,0.0
2016-04-19,29.8,23.1,8.6,3.0,26.1,81.0,0.0
2016-04-20,30.4,23.4,4.6,3.2,26.32,87.0,0.0
2016-04-21,31.2,23.6,7.6,2.8,26.68,78.25,0.0
2016-04-22,30.4,23.5,1.0,2.4,25.98,84.25,0.0
2016-04-23,30.4,23.7,4.8,2.6,26.58,79.25,0.0
2016-04-24,31.3,22.7,4.0,2.8,26.5,76.25,0.0
2016-04-25,30.2,23.3,3.4,3.0,26.14,82.0,0.0
2016-04-26,30.6,23.4,5.8,2.2,26.88,83.5,0.0
2016-04-27,30.6,22.3,9.8,3.2,26.06,77.25,0.0
2016-04-28,31.4,23.3,9.5,3.2,27.3,75.5,0.0
2016-04-29,29.4,22.2,7.7,2.6,25.4,79.75,0.0
2016-04-30,31.3,23.0,10.3,3.1,26.82,76.5,0.0
2016-05-01,30.6,22.7,1.5,3.7,25.58,86.5,0.0
2016-05-02,29.6,23.6,5.8,1.6,25.6,87.0,0.0
2016-05-03,31.0,22.9,8.7,2.6,26.5,79.5,0.0
2016-05-04,30.2,22.9,7.6,2.6,26.62,78.0,0.0
2016-05-05,30.4,21.8,5.0,2.8,25.12,86.5,0.0
2016-05-06,29.8,22.3,8.7,2.2,25.74,79.5,0.0
2016-05-07,30.0,21.5,8.5,2.2,25.74,83.25,0.0
2016-05-08,29.2,22.6,8.2,2.7,25.96,77.5,0.0
2016-05-09,28.0,22.1,0.7,2.9,25.02,78.25,0.0
2016-05-10,29.6,22.5,0.3,1.8,25.42,83.25,0.0
2016-05-11,29.4,23.8,1.0,2.3,25.68,86.5,0.0
2016-05-12,30.1,22.7,2.6,3.1,26.4,74.25,0.0
2016-05-13,30.0,23.3,10.3,3.0,26.3,80.75,0.0
2016-05-14,30.8,23.5,8.5,4.0,26.7,80.25,0.0
2016-05-15,29.6,22.7,9.6,3.3,26.0,77.25,0.0
2016-05-16,29.7,23.3,4.5,2.5,25.8,85.25,0.0
2016-05-17,30.9,23.5,8.1,2.0,26.6,83.75,0.0
2016-05-18,30.2,23.2,10.0,1.8,26.76,75.5,0.0
2016-05-19,30.6,22.2,7.7,3.0,25.92,81.0,0.0
2016-05-20,29.0,22.3,6.6,3.4,25.5,80.0,0.0
2016-05-21,30.9,22.2,7.4,3.2,25.78,78.25,0.0
2016-05-22,30.4,22.4,6.1,3.0,25.48,84.0,0.0
2016-05-23,30.7,23.0,7.2,2.4,25.78,87.0,0.0
2016-05-24,30.0,22.4,4.8,2.8,25.24,90.5,0.0
2016-05-25,30.2,23.3,3.7,2.9,25.74,87.75,0.0
2016-05-26,29.8,22.3,9.1,3.1,25.74,82.75,0.0
2016-05-27,28.4,22.0,8.5,2.3,25.28,78.5,0.0
2016-05-28,30.1,22.3,6.2,2.3,25.6,86.75,0.0
2016-05-29,28.0,23.1,0.2,3.0,25.1,85.75,0.0
2016-05-30,27.2,22.3,1.7,1.8,24.34,84.25,0.0
2016-05-31,28.8,22.0,6.4,2.2,24.92,80.5,0.0
2016-06-01,28.9,21.9,6.5,2.2,24.8,86.0,0.0
2016-06-02,26.9,22.2,0.6,1.8,24.26,93.5,0.0
2016-06-03,27.8,23.1,2.7,2.2,24.98,87.5,0.0
2016-06-04,29.3,22.2,8.1,2.8,25.36,80.75,0.0
2016-06-05,28.1,23.3,5.3,2.1,25.36,80.5,0.0
2016-06-06,30.2,23.1,6.2,2.7,25.22,91.25,0.0
2016-06-07,30.6,23.3,9.2,2.4,26.18,83.25,0.0
2016-06-08,29.8,23.2,9.2,2.8,25.8,81.5,0.0
2016-06-09,30.8,23.4,9.3,4.2,26.64,78.75,0.0
2016-06-10,31.0,22.4,9.3,2.8,26.84,75.0,0.0
2016-06-11,31.2,23.4,10.5,3.0,26.72,77.75,0.0
2016-06-12,29.4,22.9,8.6,2.8,26.08,77.5,0.0
2016-06-13,30.8,20.8,9.7,2.0,25.16,83.25,0.0
2016-06-14,30.0,20.8,3.5,2.0,25.16,91.0,0.0
2016-06-15,30.0,22.1,3.5,3.1,24.7,90.25,0.0
2016-06-16,29.8,22.9,8.0,1.7,25.22,90.0,0.0
2016-06-17,28.8,23.0,7.7,2.4,25.64,78.75,0.0
2016-06-18,30.2,22.9,9.4,3.2,25.3,89.0,0.0
2016-06-19,29.5,22.2,6.8,3.6,25.5,86.75,0.0
2016-06-20,28.8,22.7,2.1,1.5,25.86,79.25,0.0
2016-06-21,28.3,20.7,6.9,2.7,24.48,81.0,0.0
2016-06-22,28.9,23.0,3.7,2.8,25.78,79.5,0.0
2016-06-23,28.1,22.4,6.3,2.2,25.18,84.75,0.0
2016-06-24,28.8,22.5,4.9,2.8,24.7,93.25,0.0
2016-06-25,29.0,22.9,6.6,2.6,24.86,91.25,0.0
2016-06-26,28.8,22.0,10.2,2.6,25.24,81.75,0.0
2016-06-27,28.9,22.6,6.0,3.2,25.1,89.0,0.0
2016-06-28,27.7,20.8,4.6,1.8,23.72,87.0,0.0
2016-06-29,28.6,22.3,9.3,3.0,25.22,81.75,0.0
2016-06-30,29.2,22.0,6.8,3.4,25.46,79.25,0.0
2016-07-01,28.8,20.0,7.4,2.4,24.56,89.25,0.0
2016-07-02,28.0,22.2,1.4,2.0,24.6,84.75,0.0
2016-07-03,28.6,22.8,9.3,2.2,25.36,86.5,0.0
2016-07-04,28.2,22.6,7.3,3.2,25.16,84.25,0.0
2016-07-05,26.6,21.5,3.5,1.2,23.62,89.0,0.0
2016-07-06,28.0,23.2,8.3,3.0,25.0,89.5,0.0
2016-07-07,28.2,22.0,5.0,2.6,24.6,87.25,0.0
2016-07-08,28.8,22.3,9.7,3.1,25.22,82.25,0.0
2016-07-09,29.2,22.8,6.7,2.7,25.4,86.75,0.0
2016-07-10,29.6,22.3,8.2,3.2,25.76,77.25,0.0
2016-07-11,28.2,22.1,0.3,2.4,24.5,95.25,0.0
2016-07-12,25.3,21.9,0.6,2.0,23.84,94.0,0.0
2016-07-13,28.0,22.6,3.7,2.4,25.08,85.5,0.0
2016-07-14,27.9,20.7,1.1,2.2,24.16,84.5,0.0
2016-07-15,28.2,21.1,7.8,2.6,24.18,90.0,0.0
2016-07-16,28.8,22.7,10.2,3.0,25.42,83.0,0.0
2016-07-17,29.3,22.3,9.6,2.4,25.72,79.5,0.0
2016-07-18,29.4,23.0,9.6,3.2,25.74,81.5,0.0
2016-07-19,28.6,21.3,1.5,0.8,24.22,93.75,0.0
2016-07-20,29.6,21.1,9.5,3.2,25.02,83.75,0.0
2016-07-21,29.7,21.4,9.6,3.2,25.06,84.5,0.0
2016-07-22,29.8,22.3,8.0,2.0,25.02,82.0,0.0
2016-07-23,30.1,20.1,10.4,2.2,24.68,83.75,0.0
2016-07-24,29.0,23.1,7.5,2.4,25.8,79.5,0.0
2016-07-25,29.8,22.7,10.2,3.6,25.64,80.0,0.0
2016-07-26,30.9,23.2,6.9,3.4,26.42,77.75,0.0
2016-07-27,30.8,22.6,8.3,3.0,25.16,93.25,0.0
2016-07-28,28.2,20.0,1.5,3.0,23.92,86.25,0.0
2016-07-29,28.6,19.9,3.6,3.2,23.98,85.25,0.0
2016-07-30,28.0,22.7,3.5,0.8,24.7,91.75,0.0
2016-07-31,29.0,22.1,7.8,2.4,24.9,84.75,0.0
2016-08-01,29.4,23.5,6.0,2.6,25.9,80.25,0.0
2016-08-02,29.9,22.7,4.3,3.0,25.66,80.0,0.0
2016-08-03,30.4,23.2,9.4,2.9,25.58,84.75,0.0
2016-08-04,30.3,23.1,9.1,2.0,25.44,87.75,0.0
2016-08-05,30.4,23.1,8.7,2.3,25.26,92.0,0.0
2016-08-06,28.6,22.9,7.8,3.2,24.98,89.75,0.0
2016-08-07,28.4,22.1,2.9,2.6,25.06,82.0,0.0
2016-08-08,29.1,22.7,7.7,2.3,25.74,79.75,0.0
2016-08-09,30.8,22.8,5.6,3.1,26.26,77.25,0.0
2016-08-10,30.6,23.6,7.9,3.6,26.12,85.75,0.0
2016-08-11,30.8,20.6,6.5,2.8,25.44,85.25,0.0
2016-08-12,29.6,21.8,10.0,2.8,25.24,82.75,0.0
2016-08-13,29.0,21.0,4.1,2.2,24.68,85.0,0.0
2016-08-14,28.8,22.1,10.1,3.1,25.28,80.75,0.0
2016-08-15,28.2,19.5,7.8,3.4,24.5,77.25,0.0
2016-08-16,30.2,20.3,8.9,3.5,25.46,84.25,0.0
2016-08-17,29.8,20.3,8.8,3.8,24.94,85.0,0.0
2016-08-18,29.4,20.0,9.3,2.2,25.0,79.0,0.0
2016-08-19,27.7,21.7,1.5,2.9,24.4,81.25,0.0
2016-08-20,28.8,23.1,2.7,2.8,25.42,87.0,0.0
2016-08-21,29.6,22.2,10.3,2.3,25.12,81.5,0.0
2016-08-22,29.9,22.8,7.7,2.9,26.04,78.25,0.0
2016-08-23,30.2,23.3,8.9,2.3,26.06,81.75,0.0
2016-08-24,29.8,21.8,8.7,2.9,25.48,83.0,0.0
2016-08-25,30.0,22.0,10.4,2.9,25.8,75.75,0.0
2016-08-26,28.4,21.3,7.6,3.2,24.94,84.5,0.0
2016-08-27,29.3,22.7,7.1,2.8,24.82,87.0,0.0
2016-08-28,29.6,21.7,7.0,3.0,25.42,71.0,0.0
2016-08-29,28.8,22.5,8.4,2.0,25.02,81.25,0.0
2016-08-30,28.9,22.7,3.5,2.8,25.16,87.0,0.0
2016-08-31,28.8,22.3,0.3,2.2,24.74,82.25,0.0
2016-09-01,29.6,22.8,9.3,3.0,25.4,85.25,0.0
2016-09-02,29.9,21.7,8.6,3.0,25.72,82.0,0.0
2016-09-03,29.4,22.0,5.8,2.8,25.38,81.25,0.0
2016-09-04,28.9,21.8,3.0,2.2,24.9,80.75,0.0
2016-09-05,28.3,21.7,8.0,1.9,24.64,83.25,0.0
2016-09-06,28.4,20.2,5.3,2.0,23.74,88.25,0.0
2016-09-07,28.3,22.8,5.7,1.3,24.46,89.0,0.0
2016-09-08,30.0,20.3,10.6,2.4,24.9,80.25,0.0
2016-09-09,28.5,19.7,8.7,2.4,23.8,86.5,0.0
2016-09-10,29.2,22.8,8.1,2.2,24.72,88.75,0.0
2016-09-11,27.6,22.2,3.7,2.0,24.36,86.25,0.0
2016-09-12,28.8,22.2,10.9,2.8,25.68,79.0,0.0
2016-09-13,29.4,22.8,9.0,3.0,25.16,82.0,0.0
2016-09-14,29.5,19.7,10.3,2.8,24.64,82.5,0.0
2016-09-15,29.6,23.1,8.5,2.1,25.7,83.5,0.0
2016-09-16,29.7,23.0,10.0,2.7,25.7,84.75,0.0
2016-09-17,29.8,20.8,8.2,2.8,25.12,82.25,0.0
2016-09-18,28.1,21.0,8.1,2.6,23.84,89.5,0.0
2016-09-19,31.2,23.0,10.3,3.8,26.36,76.0,0.0
2016-09-20,32.1,23.2,6.9,3.2,26.82,76.25,0.0
2016-09-21,28.5,23.2,9.4,3.1,25.4,83.25,0.0
2016-09-22,29.6,23.2,8.2,2.9,25.84,83.5,0.0
2016-09-23,29.8,22.6,10.1,4.0,25.48,80.25,0.0
2016-09-24,30.2,23.6,9.5,4.0,26.7,77.75,0.0
2016-09-25,30.0,23.5,9.6,2.6,25.86,84.5,0.0
2016-09-26,30.2,23.6,9.7,2.8,25.8,78.75,0.0
2016-09-27,30.4,23.4,8.1,3.2,25.84,79.25,0.0
2016-09-28,30.6,21.8,6.2,2.6,25.88,80.0,0.0
2016-09-29,30.2,23.6,8.2,3.0,25.92,79.5,0.0
2016-09-30,29.3,22.9,6.5,2.2,24.8,87.25,0.0
2016-10-01,30.7,23.5,9.4,3.2,25.88,80.5,0.0
2016-10-02,30.9,22.9,8.6,2.8,26.12,79.0,0.0
2016-10-03,31.8,22.6,7.1,2.4,26.5,76.5,0.0
2016-10-04,31.9,23.3,10.2,3.2,26.68,81.75,0.0
2016-10-05,32.0,23.5,11.0,3.2,27.26,83.75,0.0
2016-10-06,33.0,23.7,10.7,3.0,27.66,71.25,0.0
2016-10-07,32.4,23.2,10.6,3.4,26.92,79.0,0.0
2016-10-08,33.8,23.4,9.0,2.8,26.92,75.5,0.0
2016-10-09,33.1,23.3,10.2,3.0,26.84,76.25,0.0
2016-10-10,32.4,23.3,10.1,3.0,26.86,78.0,0.0
2016-10-11,29.9,23.8,9.1,3.2,26.3,80.5,0.0
2016-10-12,31.4,22.6,9.7,3.8,26.18,78.75,0.0
2016-10-13,30.0,23.3,4.2,3.2,25.46,86.25,0.0
2016-10-14,29.5,24.1,10.1,2.8,26.12,79.25,0.0
2016-10-15,30.1,22.7,10.7,2.7,25.78,79.0,0.0
2016-10-16,33.0,22.9,11.4,4.3,26.98,75.75,0.0
2016-10-17,30.9,23.5,10.3,2.6,26.72,80.25,0.0
2016-10-18,31.0,22.6,8.2,2.8,26.36,79.0,0.0
2016-10-19,31.2,22.2,10.6,3.6,26.52,78.25,0.0
2016-10-20,30.7,21.8,10.2,3.2,26.22,80.0,0.0
2016-10-21,33.4,22.8,7.0,2.8,27.36,73.25,0.0
2016-10-22,32.6,23.2,7.7,3.0,26.92,78.75,0.0
2016-10-23,33.6,23.2,5.9,3.2,27.44,74.0,0.0
2016-10-24,29.9,22.7,9.2,2.8,25.82,77.25,0.0
2016-10-25,29.3,22.5,6.9,3.0,25.24,83.0,0.0
2016-10-26,30.2,23.4,10.6,3.2,25.84,80.0,0.0
2016-10-27,33.7,22.7,10.5,3.2,26.98,75.75,0.0
2016-10-28,33.8,23.3,11.1,4.4,27.18,78.5,0.0
2016-10-29,31.8,22.5,10.2,3.2,26.24,79.5,0.0
2016-10-30,33.4,23.5,10.5,3.0,27.08,74.5,0.0
2016-10-31,33.3,23.3,9.6,3.2,26.68,83.75,0.0
2016-11-01,32.4,23.5,9.8,3.2,26.9,78.5,0.0
2016-11-02,32.2,23.0,10.6,3.4,26.2,78.25,0.0
2016-11-03,31.4,23.2,2.9,2.2,26.04,85.0,0.0
2016-11-04,30.2,23.8,9.8,3.0,26.32,78.0,0.0
2016-11-05,29.9,23.4,10.3,3.4,25.86,83.0,0.0
2016-11-06,31.6,22.8,7.9,5.4,26.4,82.0,0.0
2016-11-07,32.7,23.0,10.3,3.2,26.34,81.0,0.0
2016-11-08,29.7,22.1,6.5,3.4,25.8,82.75,0.0
2016-11-09,30.0,23.8,6.2,3.4,25.84,78.0,0.0
2016-11-10,29.8,22.7,6.6,2.4,25.66,84.75,0.0
2016-11-11,29.8,22.8,9.9,3.2,25.48,83.0,0.0
2016-11-12,30.2,23.5,7.5,3.0,26.78,79.5,0.0
2016-11-13,33.6,22.9,10.4,3.1,27.5,70.5,0.0
2016-11-14,32.0,23.2,10.0,3.9,26.68,77.75,0.0
2016-11-15,29.2,22.5,9.0,2.3,25.3,92.25,0.0
2016-11-16,30.5,23.2,8.9,2.6,26.5,80.0,0.0
2016-11-17,31.6,23.6,6.0,3.8,26.48,81.0,0.0
2016-11-18,32.2,23.4,9.4,3.1,26.56,82.5,0.0
2016-11-19,31.6,23.0,9.2,3.2,26.46,78.75,0.0
2016-11-20,32.9,23.4,8.2,3.0,27.3,74.5,0.0
2016-11-21,32.8,23.3,9.8,3.2,27.14,77.0,0.0
2016-11-22,31.0,23.4,10.0,2.8,26.44,76.25,0.0
2016-11-23,31.4,23.1,6.5,3.0,26.38,77.25,0.0
2016-11-24,33.0,23.3,9.6,3.2,27.18,77.25,0.0
2016-11-25,31.6,23.3,10.1,2.6,26.98,74.75,0.0
2016-11-26,32.8,23.5,9.3,3.6,26.94,76.5,0.0
2016-11-27,32.4,23.4,7.0,2.8,26.52,82.25,0.0
2016-11-28,33.0,23.5,9.3,3.2,27.26,75.0,0.0
2016-11-29,31.9,23.2,9.6,4.0,26.7,78.0,0.0
2016-11-30,32.8,23.6,9.2,3.2,27.32,77.75,0.0
2016-12-01,32.1,23.8,8.8,3.2,26.5,75.0,0.0
2016-12-02,32.4,23.5,9.3,3.6,27.02,78.5,0.0
2016-12-03,32.4,23.6,9.2,3.8,27.2,75.5,0.0
2016-12-04,33.8,23.5,10.5,3.2,27.66,73.5,0.0
2016-12-05,33.8,23.6,10.1,3.4,27.72,70.75,0.0
2016-12-06,33.7,23.7,9.9,3.4,27.12,78.0,0.0
2016-12-07,32.8,24.1,10.1,2.6,27.5,71.75,0.0
2016-12-08,33.1,23.7,9.4,3.4,27.48,76.5,0.0
2016-12-09,33.2,23.7,9.6,2.6,27.98,70.25,0.0
2016-12-10,33.0,23.7,9.3,3.6,27.36,74.75,0.0
2016-12-11,31.8,23.5,9.8,3.1,26.98,75.75,0.0
2016-12-12,33.3,23.1,6.3,3.5,26.58,79.0,0.0
2016-12-13,32.3,23.6,10.0,3.4,27.42,71.75,0.0
2016-12-14,32.8,22.5,10.2,4.2,27.46,74.0,0.0
2016-12-15,32.4,23.5,7.4,2.1,26.98,78.75,0.0
2016-12-16,32.8,23.3,4.3,3.7,26.9,76.75,0.0
2016-12-17,32.6,23.4,7.7,3.2,26.56,81.75,0.0
2016-12-18,32.4,23.6,3.2,3.0,26.6,83.5,0.0
2016-12-19,29.2,22.5,0.0,3.8,25.62,79.0,0.0
2016-12-20,28.9,23.0,0.2,3.3,25.4,80.25,0.0
2016-12-21,28.6,22.1,5.2,2.7,24.98,82.25,0.0
2016-12-22,30.0,22.9,7.2,3.6,26.06,81.5,0.0
2016-12-23,32.1,23.6,10.2,3.0,26.98,77.0,0.0
2016-12-24,32.4,23.3,8.7,3.4,26.26,83.75,0.0
2016-12-25,31.2,23.5,4.2,3.0,26.42,80.75,0.0
2016-12-26,31.2,23.8,9.3,3.6,26.56,76.5,0.0
2016-12-27,31.0,23.6,9.0,3.4,26.52,79.75,0.0
2016-12-28,30.4,24.2,6.5,3.6,26.64,76.75,0.0
2016-12-29,29.4,23.2,6.5,3.0,26.36,75.0,0.0
2016-12-30,31.2,23.5,8.7,3.4,26.62,79.5,0.0
2016-12-31,31.3,23.5,8.3,3.6,26.48,79.75,0.0
2017-01-01,32.4,23.1,9.7,3.0,26.3,80.25,0.0
2017-01-02,33.6,23.4,8.0,3.2,27.6,77.75,0.0
2017-01-03,32.4,23.1,10.2,3.8,26.66,77.75,0.0
2017-01-04,34.0,23.4,5.2,3.4,28.08,76.25,0.0
2017-01-05,31.9,23.8,7.7,3.6,26.98,75.0,0.0
2017-01-06,32.2,23.2,6.4,3.1,26.6,81.0,0.0
2017-01-07,29.8,22.7,1.0,2.9,25.6,82.0,0.0
2017-01-08,29.2,22.1,9.7,2.8,25.22,81.5,0.0
2017-01-09,31.8,22.4,8.8,2.2,26.36,78.75,0.0
2017-01-10,30.2,22.4,4.3,3.8,25.72,82.0,0.0
2017-01-11,31.7,23.5,6.5,2.2,26.96,75.5,0.0
2017-01-12,31.9,23.3,9.2,3.4,26.84,75.5,0.0
2017-01-13,32.4,23.1,9.4,3.6,27.28,73.5,0.0
2017-01-14,33.2,23.2,8.9,3.0,27.46,74.75,0.0
2017-01-15,32.2,22.9,7.7,2.3,27.02,74.0,0.0
2017-01-16,31.4,23.2,10.3,3.3,26.92,78.5,0.0
2017-01-17,31.6,23.4,8.7,3.4,26.8,77.5,0.0
2017-01-18,31.0,23.4,6.1,3.2,26.48,76.0,0.0
2017-01-19,31.2,23.6,8.2,3.8,26.84,75.75,0.0
2017-01-20,33.0,23.5,7.2,3.0,27.14,75.25,0.0
2017-01-21,32.8,23.3,9.7,3.6,26.8,80.5,0.0
2017-01-22,31.7,23.4,4.4,3.4,26.38,79.5,0.0
2017-01-23,30.9,23.6,9.7,3.2,26.9,74.5,0.0
2017-01-24,31.6,23.9,9.6,4.8,27.1,76.0,0.0
2017-01-25,33.6,23.4,8.7,3.9,27.68,73.0,0.0
2017-01-26,32.0,23.5,9.3,2.1,26.86,77.5,0.0
2017-01-27,33.6,23.7,8.0,3.3,27.82,71.5,0.0
2017-01-28,29.4,23.6,0.5,2.8,25.08,85.75,0.0
2017-01-29,30.9,23.7,9.7,4.0,26.68,74.75,0.0
2017-01-30,29.6,23.7,6.3,2.8,26.5,82.0,0.0
2017-01-31,31.8,23.5,10.6,3.4,26.82,81.0,0.0
2017-02-01,30.6,23.8,8.1,3.9,26.52,80.5,0.0
2017-02-02,31.0,23.4,8.2,3.9,26.52,82.25,0.0
2017-02-03,31.9,24.1,10.4,3.8,27.16,76.25,0.0
2017-02-04,32.2,24.2,11.4,3.6,27.24,75.25,0.0
2017-02-05,32.1,23.5,10.8,1.4,26.8,80.75,0.0
2017-02-06,32.0,24.2,9.2,4.0,27.24,80.75,0.0
2017-02-07,32.4,24.2,10.6,3.6,27.52,78.5,0.0
2017-02-08,32.5,23.8,9.6,3.0,27.34,76.0,0.0
2017-02-09,31.8,23.5,8.7,3.2,26.9,79.75,0.0
2017-02-10,30.0,23.3,3.8,2.2,25.78,84.75,0.0
2017-02-11,32.1,24.3,7.3,3.2,27.08,78.75,0.0
2017-02-12,32.4,23.8,11.1,3.8,27.12,78.0,0.0
2017-02-13,31.4,23.7,8.1,3.4,26.7,81.5,0.0
2017-02-14,31.2,23.9,4.9,2.6,26.52,83.75,0.0
2017-02-15,30.8,23.6,3.8,3.0,26.08,81.25,0.0
2017-02-16,30.0,24.2,7.7,3.4,26.04,84.25,0.0
2017-02-17,30.6,24.2,7.1,3.2,26.8,80.0,0.0
2017-02-18,31.0,24.3,6.7,3.2,26.94,80.25,0.0
2017-02-19,31.4,23.0,8.8,3.2,26.52,77.0,0.0
2017-02-20,32.8,23.5,2.0,3.9,26.86,79.0,0.0
2017-02-21,31.7,23.8,9.4,3.1,26.9,75.75,0.0
2017-02-22,31.6,23.6,7.9,3.0,26.4,81.5,0.0
2017-02-23,31.8,23.8,9.7,4.0,26.92,77.75,0.0
2017-02-24,32.0,23.9,9.3,3.2,26.96,81.75,0.0
2017-02-25,32.2,24.1,6.8,3.2,27.14,79.5,0.0
2017-02-26,32.3,23.8,11.1,3.4,27.54,76.0,0.0
2017-02-27,32.2,24.3,8.9,2.2,27.62,77.0,0.0
2017-02-28,31.9,24.2,10.8,3.4,27.38,75.75,0.0
2017-03-01,32.4,24.2,8.6,3.2,27.6,77.0,0.0
2017-03-02,32.8,23.7,10.9,2.4,26.7,82.25,0.0
2017-03-03,33.0,24.4,11.6,3.2,27.64,75.75,0.0
2017-03-04,32.0,24.4,11.2,2.8,27.56,75.75,0.0
2017-03-05,31.8,23.9,7.9,2.6,27.08,79.25,0.0
2017-03-06,31.6,24.4,5.0,2.6,27.0,80.0,0.0
2017-03-07,29.9,22.7,8.8,2.8,26.14,75.5,0.0
2017-03-08,31.8,23.5,10.1,3.1,27.1,74.0,0.0
2017-03-09,30.6,23.3,3.6,2.2,25.98,85.0,0.0
2017-03-10,31.2,24.2,9.7,3.4,26.8,81.0,0.0
2017-03-11,32.2,23.5,0.8,2.5,27.18,73.0,0.0
2017-03-12,29.1,22.5,4.6,3.1,25.5,80.75,0.0
2017-03-13,29.6,23.4,0.9,2.9,25.84,83.75,0.0
2017-03-14,31.0,23.4,9.0,3.1,26.72,79.25,0.0
2017-03-15,31.8,23.2,7.9,3.6,26.64,77.5,0.0
2017-03-16,32.2,23.4,9.7,3.3,27.04,74.5,0.0
2017-03-17,31.6,23.7,3.4,0.9,26.66,81.75,0.0
2017-03-18,31.6,23.1,1.9,2.4,26.02,85.25,0.0
2017-03-19,29.4,22.7,10.3,1.5,25.48,82.75,0.0
2017-03-20,32.2,22.8,10.7,2.1,26.8,76.25,0.0
2017-03-21,32.0,23.7,7.8,4.0,27.38,76.0,0.0
2017-03-22,31.4,23.5,6.5,2.2,26.3,86.0,0.0
2017-03-23,30.6,22.9,10.4,3.8,26.12,79.25,0.0
2017-03-24,32.9,23.3,9.4,3.3,27.22,74.5,0.0
2017-03-25,32.2,23.7,10.9,4.1,26.94,80.0,0.0
2017-03-26,32.4,23.8,7.1,3.9,27.04,80.5,0.0
2017-03-27,32.1,23.2,10.7,4.0,26.62,78.25,0.0
2017-03-28,33.1,23.5,10.4,2.8,26.82,79.75,0.0
2017-03-29,33.2,23.8,9.6,2.6,27.68,76.5,0.0
2017-03-30,33.4,24.4,6.4,2.9,27.72,80.25,0.0
2017-03-31,32.8,24.5,7.5,2.9,27.74,76.25,0.0
2017-04-01,33.4,24.4,7.3,3.0,27.6,80.75,0.0
2017-04-02,29.9,23.0,5.6,3.8,25.94,79.75,0.0
2017-04-03,31.4,23.2,10.8,3.4,26.2,79.5,0.0
2017-04-04,32.4,23.7,8.5,2.4,27.18,78.25,0.0
2017-04-05,31.3,23.0,10.1,2.2,26.4,78.0,0.0
2017-04-06,31.7,23.6,7.9,4.0,26.38,76.0,0.0
2017-04-07,32.6,23.8,10.3,2.6,27.12,79.5,0.0
2017-04-08,29.0,22.8,4.4,2.4,25.34,80.5,0.0
2017-04-09,32.4,22.6,6.9,3.7,26.08,81.0,0.0
